InvoiceNo,InvoiceDate,CustomerID,ProductCategory,Quantity,UnitPrice,Channel,Country
INV901793,2023-09-10,C100953,Electronics,5,235.19,Referral,united kingdom
INV902509,2024-05-01,C101343,Office Supplies,1,15.75,Organic Search,ireland
INV903169,2024-07-17,C101718,Toys,3,9.96,Referral,United Kingdom
INV900263,2023-08-18,C100138,Toys,1,29.7,Paid Ads,United Kingdom
INV902724,2023-03-12,C101463,Electronics,3,425.36,Referral,united kingdom
INV900269,2023-07-07,C100142,Toys,4,69.17,Email,DE
INV902029,2024-06-24,C101079,Electronics,1,232.25,Organic Search,ireland
INV901130,2024-05-08,C100589,Apparel,4,11.46,Paid Ads,Germany
INV903251,2023-12-21,C101760,Office Supplies,5,17.51,Referral,Germany
INV902461,2024-11-04,C101325,Toys,1,68.31,Organic Search,Ireland
INV901795,2023-11-22,C100953,Office Supplies,5,11.28,Referral,United Kingdom
INV903319,2024-05-15,C101795,Office Supplies,5,40.14,Organic Search,united kingdom
INV900346,2023-11-13,C100185,Home & Kitchen,5,20.83,Email, United Kingdom
INV900403,2023-08-21,C100217,Home & Kitchen,4,37.36,Referral,USA
INV901428,2024-07-14,C100763,Beauty,1,16.23,Organic Search, United Kingdom
INV902579,2023-07-26,C101390,Toys,3,6.72,Social,United Kingdom
INV901857,2024-02-03,C100985,Apparel,2,26.47,Paid Ads, United Kingdom
INV901560,2024-03-09,C100826,Office Supplies,2,13.66,Paid Ads,UK
INV900645,2024-06-20,C100333,Beauty,4,18.59,Email,united kingdom
INV900063,2024-06-15,C100034,Apparel,5,70.59,Referral,united kingdom
INV902810,2023-12-21,C101498,Home & Kitchen,2,98.58,Organic Search,UK
INV901621,2024-05-02,C100858,Toys,4,36.27,Social,France
INV900422,2024-12-28,C100223,Sports & Outdoors,5,154.72,Organic Search,France
INV902818,2023-06-12,C101502,Books,4,16.37,Referral,UK
INV901711,2024-05-20,C100897,Books,2,16.06,Organic Search,USA
INV901177,2023-10-16,C100613,Beauty,1,58.9,Email,france
INV900313,2023-05-12,C100169,Books,5,20.87,Paid Ads,United Kingdom
INV900330,2024-07-24,,Sports & Outdoors,3,18.62,Email,germany
INV900477,2023-07-13,,Books,1,25.4,Paid Ads, United Kingdom
INV900020,2024-09-21,C100011,Apparel,5,82.03,Referral,UK
INV901785,2023-11-03,C100949,Electronics,4,396.59,Referral,united states
INV900992,2024-11-01,C100513,Office Supplies,1,5.86,Social,DE
INV900877,2023-08-20,C100446,Sports & Outdoors,4,93.13,Paid Ads,france
INV902392,2024-01-24,C101296,Office Supplies,4,3.72,Organic Search,United Kingdom
INV902641,2024-03-20,C101423,Sports & Outdoors,4,89.45,Organic Search, United Kingdom
INV900501,2023-09-25,C100257,Home & Kitchen,4,145.07,Organic Search, United Kingdom
INV901683,2024-06-01,C100884,Toys,1,8.74,Organic Search,Ireland
INV900914,2024-07-17,C100470,Home & Kitchen,4,68.36,Organic Search,ireland
INV902922,2024-11-03,C101555,Sports & Outdoors,4,127.13,Paid Ads,united kingdom
INV902175,2023-02-26,C101166,Office Supplies,2,7.93,Paid Ads,DE
INV900409,2024-04-13,C100218,Beauty,1,38.96,Organic Search,united kingdom
INV903015,2024-01-03,C101626,Office Supplies,5,37.73,Social,UK
INV900175,2024-05-17,C100091,Sports & Outdoors,3,24.27,Referral,United Kingdom
INV900224,2024-01-28,C100117,Beauty,1,46.08,Referral,germany
INV902853,2023-11-17,C101516,Books,5,34.34,Organic Search,France
INV902846,2023-10-09,C101514,Electronics,3,545.15,Paid Ads,germany
INV902417,2023-05-26,C101307,Toys,4,64.61,Paid Ads,United Kingdom
INV902541,2023-06-01,C101363,Sports & Outdoors,2,178.35,Organic Search,Germany
INV903143,2023-05-10,C101708,Electronics,3,164.44,Email,US
INV900288,2024-03-10,C100155,Sports & Outdoors,1,165.33,Email,ireland
INV903090,2024-06-12,C101668,Sports & Outdoors,4,,Email, United Kingdom
INV900864,2023-03-12,C100442,Apparel,1,62.91,Paid Ads,Ireland
INV901533,2023-10-17,C100813,Beauty,3,17.94,Referral,ireland
INV902101,2024-03-28,C101119,Electronics,5,451.74,Paid Ads,united states
INV902813,2024-10-28,C101499,Sports & Outdoors,1,88.22,Paid Ads, United Kingdom
INV900151,2024-10-21,C100080,Home & Kitchen,3,25.21,Social,UK
INV901239,2024-09-27,C100651,Books,4,26.02,Paid Ads,united kingdom
INV900522,2024-11-26,C100268,Toys,3,26.67,Referral,Germany
INV902661,2024-07-14,C101434,Electronics,4,150.13,Paid Ads,Germany
INV901535,2024-04-16,,Beauty,1,14.93,Organic Search,Ireland
INV902516,2024-08-15,C101347,Toys,4,35.9,Email,United Kingdom
INV902476,2024-05-18,C101331,Apparel,4,64.92,Email, United Kingdom
INV901091,2023-07-06,C100572,Sports & Outdoors,3,126.55,Organic Search,france
INV902044,2024-12-28,C101087,Toys,2,14.08,Email,UK
INV902920,2023-10-22,C101555,Books,1,21.12,Paid Ads,united kingdom
INV901983,2023-03-05,C101054,Sports & Outdoors,3,104.71,Social,germany
INV902460,2024-11-03,C101324,Apparel,1,18.72,Referral,United States
INV900949,2024-01-23,C100493,Home & Kitchen,5,66.8,Organic Search,France
INV901242,2023-12-05,C100654,Beauty,3,9.63,Organic Search,Germany
INV900891,2024-11-23,C100450,Home & Kitchen,4,45.37,Referral,united kingdom
INV900227,2023-06-02,C100118,Sports & Outdoors,1,30.8,Organic Search,germany
INV901884,2024-10-14,C101003,Sports & Outdoors,3,163.49,Organic Search,france
INV901222,2024-07-14,C100641,Apparel,5,40.96,Organic Search,United States
INV900743,2023-07-12,C100385,Electronics,3,101.16,Social,united kingdom
INV902679,2024-03-23,C101448,Electronics,2,132.86,Organic Search,germany
INV902568,2024-11-12,C101377,Toys,5,51.33,Organic Search,Germany
INV901513,2024-08-07,C100803,Sports & Outdoors,4,23.7,Email,France
INV900993,2024-11-13,C100513,Toys,1,37.51,Social,DE
INV900884,2024-03-27,C100448,Beauty,1,51.68,Paid Ads,United States
INV900770,2024-06-12,,Electronics,3,170.74,Paid Ads, United Kingdom
INV903140,2024-11-26,C101706,Home & Kitchen,1,69.37,Email,ireland
INV900775,2023-04-05,C100397,Electronics,3,565.66,Organic Search,United Kingdom
INV901017,2023-03-21,C100521,Home & Kitchen,3,46.42,Paid Ads,United States
INV901001,2023-11-18,C100518,Books,3,6.44,Referral,UK
INV901651,2023-03-07,C100873,Toys,5,37.07,Referral,germany
INV903240,2023-09-24,C101747,Toys,2,55.81,Referral,DE
INV900292,2024-04-05,C100159,Beauty,4,12.83,Email,DE
INV903314,2023-05-02,,Books,3,24.4,Organic Search,united kingdom
INV901862,2023-07-03,C100988,Apparel,1,48.03,Referral,france
INV902101,2024-03-28,C101119,Home & Kitchen,5,16.84,Paid Ads,united states
INV900646,2024-07-24,C100335,Apparel,5,37.11,Organic Search,france
INV903150,2024-09-23,C101712,Home & Kitchen,-4,10.6,Paid Ads,US
INV900325,2024-11-24,C100173,Office Supplies,5,7.61,Social,UK
INV902186,2024-04-24,C101176,Toys,5,60.13,Social,UK
INV902214,2023-12-01,C101185,Home & Kitchen,5,80.5,Organic Search, United Kingdom
INV902180,2024-05-05,C101170,Electronics,2,485.99,Referral,united kingdom
INV903070,2023-09-21,C101655,Office Supplies,5,5.05,Email,france
INV901888,2024-12-17,C101006,Beauty,5,,Paid Ads,united kingdom
INV901031,2024-05-10,C100533,Toys,3,55.67,Organic Search,united kingdom
INV900786,2023-12-06,C100404,Toys,1,12.76,Referral,France
INV903247,2023-07-19,C101756,Beauty,1,33.64,Paid Ads,United Kingdom
INV902432,2023-12-28,C101315,Home & Kitchen,3,67.63,Organic Search,DE
INV901935,2023-12-07,C101027,Office Supplies,3,41.95,Email, United Kingdom
INV902816,2024-04-26,C101500,Sports & Outdoors,1,27.64,Paid Ads,UK
INV900343,2024-07-17,C100183,Books,2,20.37,Referral, United Kingdom
INV902744,2024-08-13,C101470,Electronics,5,319.06,Paid Ads,Ireland
INV902117,2024-02-04,C101127,Electronics,3,112.02,Paid Ads,united kingdom
INV902989,2024-08-22,C101605,Books,5,21.57,Organic Search,United Kingdom
INV901761,2024-07-21,C100935,Beauty,2,32.03,Organic Search,United Kingdom
INV902406,2024-07-04,C101300,Apparel,4,65.16,Organic Search,france
INV900893,2023-12-12,C100452,Sports & Outdoors,1,64.88,Organic Search,united kingdom
INV902578,2024-09-24,,Sports & Outdoors,5,29.33,Organic Search, United Kingdom
INV901847,2024-02-06,C100983,Apparel,4,68.0,Email,germany
INV903221,2023-03-03,C101738,Office Supplies,2,23.13,Referral,UK
INV900058,2023-11-08,C100030,Office Supplies,3,11.08,Organic Search,united kingdom
INV902539,2023-09-03,C101362,Sports & Outdoors,4,13.17,Paid Ads,united kingdom
INV901386,2024-12-18,C100743,Office Supplies,2,34.64,Organic Search,United Kingdom
INV903144,2023-05-20,C101708,Sports & Outdoors,1,112.42,Email,USA
INV900180,2024-04-13,C100095,Toys,4,19.54,Paid Ads,Germany
INV903028,2024-05-13,C101632,Sports & Outdoors,-2,28.53,Email,United Kingdom
INV900014,2023-10-21,C100008,Home & Kitchen,4,21.64,Organic Search,united kingdom
INV902295,2023-11-22,C101237,Electronics,2,423.77,Referral,france
INV902071,2023-04-02,C101105,Home & Kitchen,5,59.98,Referral,United Kingdom
INV902393,2024-02-28,C101296,Apparel,5,24.7,Organic Search,UK
INV900207,2023-11-24,C100110,Toys,5,67.51,Email,united kingdom
INV900635,2023-05-06,C100328,Apparel,1,85.5,Social,france
INV903321,2023-06-05,C101797,Office Supplies,5,4.63,Organic Search,DE
INV901511,2024-07-16,C100803,Sports & Outdoors,3,104.44,Email,France
INV901246,2024-12-20,C100654,Books,5,22.8,Organic Search,Germany
INV903232,2023-05-13,C101744,Office Supplies,1,10.17,Organic Search,united kingdom
INV902542,2023-07-07,C101363,Beauty,2,26.99,Organic Search,DE
INV902660,2023-12-14,C101434,Books,1,7.21,Paid Ads,Germany
INV901555,2024-11-23,C100824,Beauty,5,18.57,Paid Ads,germany
INV901807,2024-08-04,C100963,Electronics,5,528.02,Paid Ads,France
INV900144,2024-11-26,C100073,Beauty,2,9.24,Social,united kingdom
INV901027,2024-08-02,C100528,Sports & Outdoors,5,59.87,Referral,France
INV901620,2023-07-14,C100857,Books,1,17.43,Social,Ireland
INV902367,2023-07-06,C101285,Books,1,17.71,Organic Search,united kingdom
INV900896,2023-12-14,C100454,Electronics,3,464.26,Referral, United Kingdom
INV901006,2024-03-07,C100518,Electronics,4,413.52,Referral,united kingdom
INV900226,2024-06-09,C100117,Office Supplies,5,3.71,Referral,germany
INV900197,2024-05-24,C100104,Office Supplies,5,36.95,Email,United Kingdom
INV901375,2024-06-09,C100733,Apparel,4,60.39,Email,united kingdom
INV901554,2024-11-23,C100824,Office Supplies,1,12.32,Paid Ads,Germany
INV900651,2023-12-19,C100338,Beauty,2,39.87,Organic Search,United Kingdom
INV901303,2024-01-13,C100687,Toys,1,33.63,Paid Ads,Ireland
INV902897,2023-12-26,C101541,Electronics,3,309.5,Organic Search,USA
INV902459,2024-11-20,C101324,Books,3,10.36,Referral,USA
INV902664,2024-07-06,C101436,Sports & Outdoors,3,111.75,Referral,germany
INV903182,2024-06-28,C101722,Office Supplies,5,42.9,Organic Search,France
INV902007,2023-08-11,C101071,Electronics,2,274.93,Social,Ireland
INV901485,2024-09-09,C100787,Apparel,4,71.78,Paid Ads,USA
INV902266,2024-05-17,,Office Supplies,2,24.88,Organic Search,USA
INV900886,2023-11-05,C100449,Books,4,17.99,Organic Search,United Kingdom
INV901193,2023-11-21,C100621,Office Supplies,3,36.89,Paid Ads,germany
INV901869,2024-08-13,C100994,Electronics,3,327.42,Organic Search,united states
INV902878,2024-07-19,C101529,Books,1,24.1,Referral, United Kingdom
INV901515,2023-11-25,C100806,Books,3,13.99,Organic Search,DE
INV903260,2023-12-03,C101764,Home & Kitchen,5,58.69,Paid Ads,UK
INV901252,2023-04-16,C100658,Sports & Outdoors,1,156.68,Email,france
INV900691,2023-11-24,C100356,Apparel,4,35.45,Referral,France
INV900164,2023-11-23,C100087,Office Supplies,5,7.77,Organic Search,Germany
INV902604,2023-07-09,C101403,Sports & Outdoors,2,114.24,Paid Ads,united kingdom
INV901853,2024-01-28,C100984,Apparel,3,60.64,Paid Ads, United Kingdom
INV901288,2023-12-09,C100676,Sports & Outdoors,2,146.61,Referral,united kingdom
INV901444,2024-02-02,C100770,Office Supplies,3,16.54,Organic Search,germany
INV902417,2023-05-26,C101307,Beauty,1,5.97,Paid Ads,United Kingdom
INV901407,2024-11-04,C100753,Office Supplies,2,14.98,Organic Search, United Kingdom
INV902932,2024-03-08,C101564,Beauty,2,30.44,Organic Search,france
INV900244,2023-12-08,C100128,Books,5,15.24,Email,USA
INV902734,2024-07-09,,Apparel,1,68.36,Email,France
INV903253,2023-03-07,C101762,Beauty,5,37.15,Paid Ads,United Kingdom
INV900048,2024-06-10,C100024,Home & Kitchen,1,112.23,Organic Search,United Kingdom
INV900135,2024-12-21,C100066,Beauty,4,7.6,Social,DE
INV902421,2024-06-04,C101309,Books,5,6.0,Organic Search,France
INV903234,2023-09-05,C101744,Books,2,18.08,Organic Search,united kingdom
INV900290,2023-12-07,C100156,Home & Kitchen,1,11.5,Social,France
INV900414,2024-08-10,C100220,Toys,1,29.91,Email,ireland
INV903243,2024-11-09,C101749,Toys,3,36.5,Referral, United Kingdom
INV903093,2024-05-26,C101669,Office Supplies,5,18.06,Social,Germany
INV902050,2023-12-03,C101090,Office Supplies,1,25.89,Organic Search,United Kingdom
INV901630,2024-09-13,C100863,Home & Kitchen,3,136.75,Organic Search,united kingdom
INV901982,2024-11-07,C101053,Books,3,32.43,Social,US
INV901470,2023-06-21,C100783,Apparel,5,12.67,Organic Search,germany
INV901249,2024-06-08,C100656,Toys,3,29.16,Social,Germany
INV902955,2023-04-23,C101578,Home & Kitchen,3,38.81,Paid Ads,UK
INV903186,2023-11-05,C101724,Home & Kitchen,1,119.3,Paid Ads,Germany
INV900824,2024-12-06,C100418,Electronics,2,185.99,Email,united kingdom
INV901881,2023-12-05,C101002,Books,5,29.07,Referral,Germany
INV900986,2024-09-23,C100510,Home & Kitchen,3,95.26,Referral,United Kingdom
INV900165,2024-04-03,,Toys,4,40.81,Paid Ads,Ireland
INV903175,2023-07-06,C101720,Sports & Outdoors,3,142.59,Referral,united kingdom
INV900779,2023-09-22,C100399,Electronics,3,129.6,Paid Ads,United Kingdom
INV900694,2024-10-09,C100357,Sports & Outdoors,3,146.78,Referral,united kingdom
INV901080,2023-06-26,C100567,Books,1,12.11,Organic Search,USA
INV903276,2023-04-24,C101769,Sports & Outdoors,3,173.59,Paid Ads,United Kingdom
INV901228,2023-07-16,C100645,Apparel,3,33.9,Paid Ads,france
INV901971,2024-11-26,C101045,Books,5,13.14,Social,france
INV902995,2024-11-17,C101608,Toys,3,19.94,Paid Ads,ireland
INV900231,2024-06-03,C100120,Office Supplies,4,33.16,Referral,United Kingdom
INV900048,2024-06-10,C100024,Apparel,4,29.95,Organic Search,United Kingdom
INV901367,2024-12-14,C100725,Electronics,5,236.06,Email,Germany
INV900904,2024-07-04,C100460,Electronics,4,52.93,Email,ireland
INV902249,2024-09-26,C101203,Books,4,14.74,Social,Germany
INV901213,2023-08-11,C100636,Books,2,9.37,Referral,Germany
INV900963,2024-08-03,C100502,Home & Kitchen,4,116.78,Social,Ireland
INV903289,2024-04-07,C101778,Beauty,1,13.54,Email,united states
INV902179,2024-01-14,C101167,Office Supplies,4,33.41,Social, United Kingdom
INV900091,2024-12-07,C100044,Toys,2,19.63,Paid Ads, United Kingdom
INV902585,2024-10-18,C101392,Electronics,2,104.45,Email,USA
INV902294,2023-09-25,C101237,Apparel,1,14.83,Referral,France
INV901960,2024-11-20,C101039,Beauty,4,12.26,Organic Search,Germany
INV902599,2023-10-13,C101399,Sports & Outdoors,3,124.51,Email,Ireland
INV901957,2023-09-12,C101038,Office Supplies,2,28.11,Organic Search,US
INV902584,2024-02-06,C101391,Toys,5,65.88,Email,united states
INV902987,2024-10-26,C101603,Electronics,1,281.31,Referral,UK
INV901823,2023-05-02,C100969,Office Supplies,4,22.55,Referral,Germany
INV902568,2024-11-12,C101377,Sports & Outdoors,1,129.75,Organic Search,Germany
INV903000,2024-04-26,C101613,Beauty,2,6.16,Organic Search,United States
INV902582,2023-11-03,C101391,Sports & Outdoors,4,179.68,Email,USA
INV902177,2023-08-03,C101167,Books,4,23.61,Social, United Kingdom
INV901207,2023-12-04,C100634,Apparel,3,40.35,Organic Search,united kingdom
INV901492,2024-11-16,C100794,Toys,5,32.28,Email,United Kingdom
INV901453,2023-09-20,C100776,Electronics,1,261.03,Email,United States
INV900510,2024-06-10,C100261,Office Supplies,4,5.92,Email,Ireland
INV901790,2023-09-22,C100951,Toys,2,29.44,Social, United Kingdom
INV902449,2024-08-02,C101319,Office Supplies,5,4.75,Organic Search,France
INV900582,2024-07-10,C100300,Sports & Outdoors,3,124.82,Paid Ads,United States
INV901750,2024-07-28,C100924,Sports & Outdoors,2,144.02,Email,France
INV902219,2024-03-08,C101187,Books,4,31.77,Paid Ads,United States
INV902182,2024-02-20,C101174,Sports & Outdoors,4,20.91,Paid Ads,Ireland
INV900092,2024-08-03,C100045,Office Supplies,3,4.52,Organic Search,United States
INV900001,2023-02-07,C100000,Books,4,5.1,Paid Ads,france
INV901923,2023-04-15,C101019,Sports & Outdoors,1,102.41,Social,Germany
INV902510,2024-08-01,C101345,Toys,1,43.43,Organic Search, United Kingdom
INV900206,2023-09-08,C100110,Apparel,2,58.46,Email,United Kingdom
INV901545,2024-07-12,C100818,Home & Kitchen,3,79.34,Email,Germany
INV900143,2024-10-09,C100073,Home & Kitchen,1,12.12,Social,UK
INV901904,2024-08-13,C101011,Toys,1,18.61,Organic Search,US
INV902334,2024-10-15,C101268,Sports & Outdoors,1,94.88,Paid Ads,germany
INV903305,2023-05-11,C101786,Electronics,4,447.57,Organic Search,US
INV900179,2023-10-20,C100095,Beauty,1,47.38,Paid Ads,Germany
INV902559,2023-11-26,C101372,Apparel,3,82.99,Referral, United Kingdom
INV902927,2023-12-13,C101561,Electronics,2,291.56,Email,USA
INV900217,2023-01-08,C100116,Books,1,29.03,Email, United Kingdom
INV902062,2023-11-14,C101100,Office Supplies,4,11.51,Referral,United Kingdom
INV901860,2023-10-11,C100987,Sports & Outdoors,5,124.83,Organic Search,Ireland
INV902957,2024-10-11,C101580,Electronics,4,575.62,Paid Ads, United Kingdom
INV900525,2024-04-18,C100269,Sports & Outdoors,5,12.96,Organic Search,UK
INV901567,2023-08-25,C100830,Books,3,6.03,Social,united kingdom
INV900114,2023-08-04,C100055,Sports & Outdoors,2,23.51,Referral,United States
INV900320,2023-10-10,C100171,Electronics,3,103.17,Email,germany
INV902966,2023-07-05,C101587,Office Supplies,2,27.44,Referral,united kingdom
INV902551,2024-05-21,C101369,Books,5,14.02,Referral,United Kingdom
INV900548,2024-07-25,C100283,Apparel,4,17.29,Organic Search,france
INV902232,2024-04-11,C101196,Electronics,4,547.96,Organic Search, United Kingdom
INV901323,2023-03-10,C100698,Beauty,1,14.91,Referral,France
INV900752,2023-04-25,C100389,Office Supplies,2,29.11,Paid Ads,Ireland
INV900243,2023-12-21,C100125,Home & Kitchen,5,11.63,Organic Search,France
INV901840,2023-08-28,C100976,Office Supplies,2,17.07,Organic Search,united kingdom
INV900682,2023-11-28,C100352,Apparel,3,87.98,Organic Search,france
INV902340,2024-02-05,,Beauty,5,25.59,Organic Search,united kingdom
INV903316,2023-06-07,C101795,Books,4,18.66,Organic Search,united kingdom
INV901307,2024-09-25,C100688,Electronics,1,553.29,Organic Search,germany
INV900152,2023-09-10,C100081,Toys,4,29.79,Referral,United Kingdom
INV902985,2023-07-20,C101603,Sports & Outdoors,3,108.21,Referral,UK
INV901379,2024-08-21,C100738,Toys,2,17.1,Organic Search,United Kingdom
INV902983,2023-08-15,C101600,Office Supplies,5,24.6,Organic Search,germany
INV900655,2024-06-16,C100343,Books,2,15.91,Organic Search,DE
INV901291,2023-11-18,C100678,Electronics,5,191.44,Social,DE
INV901253,2023-09-23,C100659,Toys,2,25.95,Referral,france
INV901014,2024-02-25,C100520,Sports & Outdoors,4,16.27,Email,UK
INV903036,2023-11-07,C101638,Electronics,1,496.58,Organic Search,germany
INV900328,2024-05-16,C100176,Beauty,1,8.29,Paid Ads,united kingdom
INV901935,2023-12-07,C101027,Books,3,12.84,Email, United Kingdom
INV901930,2023-10-26,C101025,Electronics,1,122.33,Organic Search,United States
INV900222,2023-08-05,C100117,Sports & Outdoors,5,71.91,Referral,DE
INV901262,2024-06-02,C100660,Sports & Outdoors,4,18.04,Social,united kingdom
INV901450,2024-03-04,C100773,Home & Kitchen,4,128.3,Organic Search, United Kingdom
INV901899,2024-04-13,C101011,Toys,2,49.51,Organic Search,united states
INV902730,2024-01-12,C101463,Electronics,3,596.69,Referral, United Kingdom
INV901400,2023-12-07,C100751,Beauty,3,33.79,Organic Search,DE
INV902656,2023-08-06,C101432,Electronics,1,183.5,Referral,germany
INV903207,2024-12-04,C101731,Office Supplies,4,9.79,Paid Ads,ireland
INV901095,2023-01-08,C100573,Apparel,5,21.58,Paid Ads,france
INV901828,2023-06-11,C100970,Books,1,33.29,Organic Search,United Kingdom
INV900657,2023-06-22,C100345,Home & Kitchen,1,16.1,Organic Search,ireland
INV901909,2023-12-28,C101012,Books,2,30.47,Social,Ireland
INV901335,2023-03-06,C100706,Apparel,2,71.91,Social,Germany
INV900764,2023-08-01,C100391,Sports & Outdoors,1,13.16,Email,Ireland
